390.0000,  -3.5037,  -3.5967,  -2.1038
395.0000,  -3.0445,  -3.1245,  -1.6412
400.0000,  -2.6515,  -2.7147,  -1.2413
405.0000,  -2.3204,  -2.3631,  -0.8994
410.0000,  -2.0576,  -2.0726,  -0.6216
415.0000,  -1.8795,  -1.8560,  -0.4200
420.0000,  -1.7576,  -1.6883,  -0.2777
425.0000,  -1.6575,  -1.5418,  -0.1740
430.0000,  -1.5695,  -1.4113,  -0.0953
435.0000,  -1.4872,  -1.2951,  -0.0370
440.0000,  -1.4161,  -1.1968,  -0.0058
445.0000,  -1.3620,  -1.1209,  -0.0017
450.0000,  -1.3116,  -1.0561,  -0.0222
455.0000,  -1.2585,  -0.9962,  -0.0535
460.0000,  -1.1860,  -0.9220,  -0.0902
465.0000,  -1.1045,  -0.8404,  -0.1272
470.0000,  -1.0138,  -0.7533,  -0.1863
475.0000,  -0.9238,  -0.6733,  -0.2767
480.0000,  -0.8613,  -0.6239,  -0.4042
485.0000,  -0.7910,  -0.5674,  -0.5402
490.0000,  -0.7267,  -0.5170,  -0.6791
495.0000,  -0.6342,  -0.4405,  -0.8046
500.0000,  -0.5277,  -0.3488,  -0.9243
505.0000,  -0.4272,  -0.2633,  -1.0485
510.0000,  -0.3380,  -0.1892,  -1.2068
515.0000,  -0.2622,  -0.1284,  -1.3635
520.0000,  -0.1976,  -0.0793,  -1.5313
525.0000,  -0.1484,  -0.0459,  -1.7112
530.0000,  -0.1101,  -0.0239,  -1.8918
535.0000,  -0.0773,  -0.0069,  -2.0710
540.0000,  -0.0542,  -0.0002,  -2.2510
545.0000,  -0.0382,  -0.0022,  -2.4277
550.0000,  -0.0261,  -0.0099,  -2.6012
555.0000,  -0.0142,  -0.0205,  -2.7716
560.0000,  -0.0054,  -0.0369,  -2.9389
565.0000,  -0.0008,  -0.0617,  -3.1033
570.0000,  -0.0005,  -0.0952,  -3.2648
575.0000,  -0.0057,  -0.1389,  -3.4235
580.0000,  -0.0140,  -0.1906,  -3.5794
585.0000,  -0.0219,  -0.2469,  -3.7327
590.0000,  -0.0337,  -0.3120,  -3.8834
595.0000,  -0.0525,  -0.3882,  -4.0316
600.0000,  -0.0777,  -0.4748,  -4.1773
605.0000,  -0.1092,  -0.5711,  -4.3205
610.0000,  -0.1478,  -0.6771,  -4.4615
615.0000,  -0.1946,  -0.7924,  -4.6001
620.0000,  -0.2491,  -0.9139,  -4.7365
625.0000,  -0.3101,  -1.0334,  -4.8707
630.0000,  -0.3815,  -1.1594,  -5.0028
635.0000,  -0.4688,  -1.3073,  -5.1328
640.0000,  -0.5663,  -1.4670,  -5.2608
645.0000,  -0.6690,  -1.6345,  -5.3868
650.0000,  -0.7795,  -1.8047,  -5.5109
655.0000,  -0.8992,  -1.9615,  -5.6330
660.0000,  -1.0267,  -2.1137,  -5.7533
665.0000,  -1.1609,  -2.2722,  -5.8718
670.0000,  -1.3016,  -2.4327,  -5.9886
675.0000,  -1.4490,  -2.5949,  -6.1036
680.0000,  -1.6010,  -2.7574,  -6.2169
685.0000,  -1.7556,  -2.9185,  -6.3285
690.0000,  -1.9126,  -3.0793,  -6.4386
695.0000,  -2.0712,  -3.2415,  -6.5470
700.0000,  -2.2312,  -3.4031,  -6.6539
705.0000,  -2.3925,  -3.5636,  -6.7593
710.0000,  -2.5540,  -3.7226,  -6.8632
715.0000,  -2.7145,  -3.8796,  -6.9657
720.0000,  -2.8744,  -4.0350,  -7.0667
725.0000,  -3.0338,  -4.1890,  -7.1664
730.0000,  -3.1922,  -4.3414,  -7.2646
